"","Light_Intensity","Pixel_Intensity","Normalized_Light_Intensity"
"1",0.00582,8.51159093964712,0
"2",0.222194312210201,11.1194317590504,0.00154559505409583
"3",0.438568624420402,13.671058598853,0.00309119010819165
"4",0.654942936630603,16.167771596358,0.00463678516228748
"5",0.871317248840804,18.6108449925682,0.00618238021638331
"6",1.087691561051,21.0015209996451,0.00772797527047913
"7",1.30406587326121,23.3410375806684,0.00927357032457496
"8",1.52044018547141,25.6306131447999,0.0108191653786708
"9",1.73681449768161,27.8713891439212,0.0123647604327666
"10",1.95318880989181,30.064488100146,0.0139103554868624
"11",2.16956312210201,32.211032535588,0.0154559505409583
"12",2.38593743431221,34.312144972361,0.0170015455950541
"13",2.60231174652241,36.3689425190175,0.0185471406491499
"14",2.81868605873261,38.3824605062304,0.0200927357032458
"15",3.03506037094281,40.3537176473033,0.0216383307573416
"16",3.25143468315301,42.2837478610882,0.0231839258114374
"17",3.46780899536321,44.1735812501853,0.0247295208655332
"18",3.68418330757342,46.0241775455295,0.0262751159196291
"19",3.90055761978362,47.8364346005219,0.0278207109737249
"20",4.11693193199382,49.6112481598838,0.0293663060278207
"21",4.33330624420402,51.3495139683363,0.0309119010819165
"22",4.54968055641422,53.0521277706003,0.0324574961360124
"23",4.76605486862442,54.7199853113971,0.0340030911901082
"24",4.98242918083462,56.3539823268671,0.035548686244204
"25",5.19880349304482,57.9549930615597,0.0370942812982998
"26",5.41517780525502,59.523822824569,0.0386398763523957
"27",5.63155211746522,61.0612378592284,0.0401854714064915
"28",5.84792642967543,62.5679784596,0.0417310664605873
"29",6.06430074188563,64.0447837729835,0.0432766615146832
"30",6.28067505409583,65.4923929466787,0.044822256568779
"31",6.49704936630603,66.9115451279854,0.0463678516228748
"32",6.71342367851623,68.3029794590555,0.0479134466769706
"33",6.92979799072643,69.667417879086,0.0494590417310665
"34",7.14617230293663,71.0055267644427,0.0510046367851623
"35",7.36254661514683,72.3179612947058,0.0525502318392581
"36",7.57892092735703,73.6053766494556,0.0540958268933539
"37",7.79529523956723,74.8684280082723,0.0556414219474498
"38",8.01166955177743,76.1077705507361,0.0571870170015456
"39",8.22804386398763,77.324042954138,0.0587326120556414
"40",8.44441817619784,78.517794268797,0.0602782071097372
"41",8.66079248840804,79.689543261704,0.0618238021638331
"42",8.87716680061824,80.8398086761743,0.0633693972179289
"43",9.09354111282844,81.969109255523,0.0649149922720247
"44",9.30991542503864,83.0779637430653,0.0664605873261205
"45",9.52628973724884,84.1668908821163,0.0680061823802164
"46",9.74266404945904,85.2364094159912,0.0695517774343122
"47",9.95903836166924,86.2870380880051,0.071097372488408
"48",10.1754126738794,87.3192956414733,0.0726429675425039
"49",10.3917869860896,88.3337008197109,0.0741885625965997
"50",10.6081612982998,89.3307723660331,0.0757341576506955
"51",10.82453561051,90.3110574689983,0.0772797527047913
"52",11.0409099227202,91.275175571718,0.0788253477588872
"53",11.2572842349304,92.2235254590892,0.080370942812983
"54",11.4736585471406,93.1564300055101,0.0819165378670788
"55",11.6900328593509,94.0742120730257,0.0834621329211747
"56",11.9064071715611,94.9771945236809,0.0850077279752705
"57",12.1227814837713,95.8657002195206,0.0865533230293663
"58",12.3391557959815,96.7400520225899,0.0880989180834621
"59",12.5555301081917,97.6005727949337,0.089644513137558
"60",12.7719044204019,98.4475853985968,0.0911901081916538
"61",12.9882787326121,99.2814126956243,0.0927357032457496
"62",13.2046530448223,100.102377548061,0.0942812982998454
"63",13.4210273570325,100.910802817952,0.0958268933539413
"64",13.6374016692427,101.707011367342,0.0973724884080371
"65",13.8537759814529,102.491326058277,0.0989180834621329
"66",14.0701502936631,103.2640697528,0.100463678516229
"67",14.2865246058733,104.025565312958,0.102009273570325
"68",14.5028989180835,104.776135600795,0.10355486862442
"69",14.7192732302937,105.516103478355,0.105100463678516
"70",14.9356475425039,106.245791807684,0.106646058732612
"71",15.1520218547141,106.965523450828,0.108191653786708
"72",15.3683961669243,107.67562126983,0.109737248840804
"73",15.5847704791345,108.376408126735,0.1112828438949
"74",15.8011447913447,109.06820688359,0.112828438948995
"75",16.0175191035549,109.751340402438,0.114374034003091
"76",16.2338934157651,110.426048132988,0.115919629057187
"77",16.4502677279753,111.092424103692,0.117465224111283
"78",16.6666420401855,111.750632493747,0.119010819165379
"79",16.8830163523957,112.400839354576,0.120556414219474
"80",17.0993906646059,113.043210737599,0.12210200927357
"81",17.3157649768161,113.677912694239,0.123647604327666
"82",17.5321392890263,114.305111275917,0.125193199381762
"83",17.7485136012365,114.924972534055,0.126738794435858
"84",17.9648879134467,115.537662520074,0.128284389489954
"85",18.1812622256569,116.143347285396,0.129829984544049
"86",18.3976365378671,116.742192881443,0.131375579598145
"87",18.6140108500773,117.334365359635,0.132921174652241
"88",18.8303851622875,117.920030771396,0.134466769706337
"89",19.0467594744977,118.499355168146,0.136012364760433
"90",19.2631337867079,119.072504601307,0.137557959814529
"91",19.4795080989181,119.639645122301,0.139103554868624
"92",19.6958824111283,120.200942782549,0.14064914992272
"93",19.9122567233385,120.756563633474,0.142194744976816
"94",20.1286310355487,121.306673726495,0.143740340030912
"95",20.3450053477589,121.851439113036,0.145285935085008
"96",20.5613796599691,122.391025844518,0.146831530139104
"97",20.7777539721793,122.925598048105,0.148377125193199
"98",20.9941282843895,123.455290198722,0.149922720247295
"99",21.2105025965997,123.980213497134,0.151468315301391
"100",21.4268769088099,124.500478518963,0.153013910355487
"101",21.6432512210201,125.016195839834,0.154559505409583
"102",21.8596255332303,125.527471775967,0.156105100463679
